user_id,silhouette,essence_recall,recency_recall,essence_lt,recency_lt,stratum
AEKWINGK2KV4XP4H75CQ6IA52RKQ,0.0287233367562294,0.0,0.0,0.0,0.0,low
AEKY22QCB7EPDF2P4RXZSSNTNMSQ,0.023281479254364967,0.0,0.0,,,low
AEKYQ3DZ6X3J36VOCL3KUWCMOH6A,0.03327745571732521,0.0,0.0,0.0,0.0,low
AEKYXJVULXTRHIDGBLVJ64XWN5IA,0.03540602698922157,0.0,0.0,0.0,0.0,low
AEL2VUYDTGB7VTQQ7INYO5DORTDA,0.042013734579086304,0.0,0.0,0.0,0.0,medium
AEL3DA2RF7ZZSMSFTS6DY4PCQ6KA,0.019738949835300446,0.0,0.0,0.0,0.0,low
AELA55IUPW7C6HEFF2JZ3GLHQJLQ,0.058316342532634735,0.0,0.0,0.0,0.0,medium
AELI3UAD2WAGMP3HLKTC2HDSZ7IQ,0.24499492347240448,0.2,0.0,0.0,0.0,high
AELIND6M6RLMXOFMNSZFAZPWNVCA,0.14490331709384918,0.8333333333333334,0.8333333333333334,1.0,1.0,high
AELKGRC6IB2MQGYN4CA4K4CKW4SQ,0.09672554582357407,0.0,0.0,,,high
AELNKTZKYOXRNBNAQOIXSQW5GRLQ,0.02824501134455204,0.0384615384615384,0.0384615384615384,0.0,0.0,low
AELNWGTMJ6DMWXQ3VQOV7XK5UTHQ,0.02274784818291664,0.0,0.0,,,low
AELP2CEXNBYBEKA7QB5LZ76UHQVA,0.17905813455581665,0.0,0.0,0.0,0.0,high
AELQL2T7SKO2JUOD32QCHFK6LFWA,0.042833998799324036,0.0,0.0,0.0,0.0,medium
AELRLZACOGCQWUE2JKAVMOGORTFA,0.0437813326716423,0.0,0.0,,,medium
AELTGW3GWOMNI3JDTD2ZBEEP4ZLQ,0.07090365141630173,0.5,0.5,,,high
AELTHNAIG7KQIZLYILUHAXGTWC6A,0.04251077398657799,0.0,0.0,0.0,0.0,medium
AELXIWO4NQK74LMLOXAFUBPKBIIA,0.09710950404405594,0.0,0.0,0.0,0.0,high
AEM2TL7XTMNEY6VBQOXMB6CKEGFA,0.022648174315690994,0.0,0.0,,,low
AEM4MJNG3NMBZDMEWMDCIZ2ZVZXQ,0.053501129150390625,0.0,0.0,0.0,0.0,medium
AEMC6IS7V2ZQXQYZIN5VTPZ2F2GQ,0.15982340276241302,0.1666666666666666,0.0,0.0,0.0,high
AEMDUNGRCCSVUOM4M2X2TYPLRAVA,0.04709017649292946,0.0,0.0,,,medium
AEME4RSLX7EFI5RSSLPKECCZ5TSA,0.08223437517881393,0.2,0.2,,,high
AEMSNGIYEV5IGI67T2FQSS5TKGUA,0.044111158698797226,0.0,0.0,0.0,0.0,medium
AEMTLSMNHPY3MDIYZGWP3AME4SKA,0.10767724364995956,0.0,0.0,0.0,0.0,high
AEMTMJU4IGLOGGYPQVQKCWQEBZMQ,0.0620725154876709,0.0,0.0,0.0,0.0,medium
AEMUHZGDHRORTTX5Z6RRFOAEYJTA,0.08031546324491501,0.0,0.0,,,high
AEMYEHCKJC6ACETUD464VOXBRBKA,0.11564440280199051,0.2857142857142857,0.2857142857142857,0.0,0.0,high
AEN2EG4TVL3W2MCF2M47AI3AYRDA,0.1628856658935547,0.0,0.0,0.0,0.0,high
AEN2N4CUCLSOT5HSELJVMDPLRG2Q,0.30553045868873596,0.0,0.0,0.0,0.0,high
AEN3GNFZHJ4VSCE4YYXLGGJU7ZBA,0.04978596791625023,0.0,0.0,,,medium
AEN5I3BZBHGXS3PHFRW74OVBVVGA,0.07374148070812225,0.0,0.0,0.0,0.0,high
AEN5WTEWCGW6YPKQBALFLDUXUJVA,0.04861479252576828,0.0,0.0,0.0,0.0,medium
AEN5YQD32TYCDCSH44DHBVPNUBOQ,0.035029783844947815,0.0,0.0,,,low
AENB7XZR7CQA225LS72VDXMW54RA,0.04191840812563896,0.0,0.0,,,medium
AENDTO74FSVBOOBYEV5UP7C6CAPQ,0.04796333611011505,0.0,0.0,,,medium
AENFUH65F4DQSUML4ZGYETLHOUPA,0.33006584644317627,0.0,0.0,0.0,0.0,high
AENH26VFYJQVORKN3K6PTFSNXP2A,0.053429801017045975,0.0,0.0,,,medium
AENH6CYFNMAFYE3WTD2ILT3NNRNQ,0.07646965980529785,0.1111111111111111,0.1111111111111111,0.0,0.0,high
AENHJFPZU6DXKMJ6FIEOJDKA2EJA,0.019102858379483223,0.0,0.0,,,low
AENI33GCGENHGKP7ZNGBVEZHMXQQ,0.049546610563993454,0.0,0.0,0.0,0.0,medium
AENIAYF2WUFKC7UXZ5YLQTEOVIOQ,0.06022558733820915,0.0,0.0,0.0,0.0,medium
AENIJI3JBKOOS6BJ7S7SLUEBMFSQ,0.04927951097488403,0.0,0.0,0.0,0.0,medium
AENJSNLDGOSZMICXRYSX53TZXJZQ,0.021364353597164154,0.0,0.0,0.0,0.0,low
AENNPOWHSDG6FZXL5AC7KGVPAPLA,0.027122173458337784,0.0,0.0,0.0,0.0,low
AENOV7PVFKAMLSU624FFLLB3EHAQ,0.056770339608192444,0.0,0.0,0.0,0.0,medium
AENS7EZI75CNPARGT3UCNNFJKJGQ,0.02751268446445465,0.0,0.0,,,low
AEO3J65KAZ2LQRKHUNJXTDCSXPSQ,0.06332124769687653,0.0,0.0,,,medium
AEO46HGQBWDQQHHXGM3DC64WWSIA,0.04005078971385956,0.0,0.0,,,medium
AEO5CQ5ZMRVDNDVBB3G7ZZDPCQGQ,0.11227802187204361,0.3333333333333333,0.1666666666666666,0.5,0.5,high
AEO6KAJT4WEYDECCPDXQHJRBKNZA,0.19311808049678802,0.0,0.0,0.0,0.0,high
AEO6MBZ7VCDP76UTLSIFVDXHIH6Q,0.09376881271600723,0.0,0.0,0.0,0.0,high
AEOCHDVENID4PLB4GFX5WBHH6T4A,0.031403813511133194,0.0,0.0,0.0,0.0,low
AEOFJ7PTDAUCHOLHA7F57RM7YG5Q,0.08805327862501144,0.0,0.2,,,high
AEOFSEWVZRACZ5NOFZNXEUT7VGKA,0.10001935809850693,0.0,0.0,0.0,0.0,high
AEOJJNU2YGEVTVEW2MJCXX4V5OYQ,0.09788750112056732,0.0,0.0,0.0,0.0,high
AEOJVWQW72WFJW3RWDAVJWK7E2XQ,0.09370223432779312,0.0,0.0,0.0,0.0,high
AEOKHVZIRIHWHAFTCKWNXLQJCCLA,0.07347442209720612,0.0,0.0,,,high
AEOKXTRNQOL6C2WL4UDKCHYZ6LLQ,0.02377147600054741,0.0,0.0,,,low
AEOLP6DWX5AGS5XVTFIVLEFUOHUQ,0.03465060889720917,0.0,0.0,0.0,0.0,low
AEOOELARI5NKKDRTN32TV436RKIA,0.09750626236200333,0.0,0.0,,,high
AEOPO3AIE23AZGJBTCHOCC6LQCJA,0.04310324415564537,0.0,0.0,0.0,0.0,medium
AEORT7NYCZWF2AB3ZILUK6H6BU5A,0.008742113597691059,0.0,0.0,0.0,0.0,low
AEOSQQQGVTSKCDPSEF5277XEGBHA,0.08322155475616455,0.0,0.0,0.0,0.0,high
AEOSXHTCPCSVQQ2QB7KSZNJJBI2Q,0.027245907112956047,0.0,0.0,0.0,0.0,low
AEOWCUSMTEUTTOP4FS5R6DIG53RA,0.07271615415811539,0.0,0.0,0.0,0.0,high
AEOX6UNPILSWRCNGURVF36U742VQ,0.09677240997552872,0.0,0.0,0.0,0.0,high
AEP4ZHH5TO6YGBXQN6DV7PWJH3PQ,0.22823895514011383,0.0,0.3333333333333333,,,high
AEP7SVTUDTL76DG2R5EVQYHIQDKA,0.08680921047925949,0.0,0.0,0.0,0.0,high
AEPBQGIKLDXOY4DZSTTJYGGZWABQ,0.08206702023744583,0.0,0.0,,,high
AEPCEALOW7XAKVWD36M4MSO2Q7GQ,0.06565821915864944,0.0,0.0,0.0,0.0,high
AEPCEQTBJAD5QAGZS6YM5BTY22MQ,0.028237804770469666,0.0,0.0,,,low
AEPDQZPSMUZXXDE5NREEFFLBK23Q,0.02655399590730667,0.0,0.0,,,low
AEPDT6DYEN76IMZP5UOC6RLPXDYA,0.025166308507323265,0.0,0.0,0.0,0.0,low
AEPI3EAL2I6IWZBRLT2D3TSLZWNA,0.0731118842959404,0.0,0.0,0.0,0.0,high
AEPII5OV5MUBXPIFZ2EIXIXZAKZQ,0.0238987747579813,0.0,0.0,0.0,0.0,low
AEPINYLVGWLBPIVFAXYLLCD56R4Q,0.040456756949424744,0.0,0.0,0.0,0.0,medium
AEPJ246YASMF64XZ7MB6WGXVU3HA,0.11627843976020813,0.25,0.25,,,high
AEPPHODW4ZJVNKBDV3N2VQRELXQQ,0.03709176927804947,0.0,0.0,,,medium
AEPVIXOSC2KZTMTBSRZSQXZ3THZA,0.007867117412388325,0.0,0.0,0.0,0.0,low
AEPXOWWDTZUCTWXFNYFP5ZKIG3NQ,0.07229628413915634,0.0,0.0,0.0,0.0,high
AEQ2VNNEAFSTGKZZE224R2J7STXQ,0.0441071093082428,0.0,0.0,0.0,0.0,medium
AEQ3OBOTWNO5VJULXLK4OY6W4JKA,0.08607656508684158,0.0,0.0,0.0,0.0,high
AEQ43GNK22OVOFXKN5C4MTGBBFMQ,0.053086135536432266,0.0,0.0,,,medium
AEQ6NZL6DCUHBBA7Q74255BW4LDQ,0.04259822517633438,0.0,0.0,,,medium
AEQEKTBFSZNTYY5HKN7ZDQ5C7IGQ,0.03793938457965851,0.0,0.0,0.0,0.0,medium
AEQFIGS5UJKWTXXLHOE4KJ32RYIA,0.10467527061700821,0.0,0.0,0.0,0.0,high
AEQFZ6J36644OJYNHUCSEU2AD3GA,0.05194805935025215,0.0,0.0,0.0,0.0,medium
AEQGRVMEYZ72DABEOX73PITCAN4Q,0.014371353201568127,0.0,0.0,0.0,0.0,low
AEQGYLXVT5UVHR6RJ6J2JRXBFH2Q,0.03674612566828728,0.1666666666666666,0.0,0.0,0.0,low
AEQKV3HM3IVHWNX3JCHYIVCVPJQA,0.05336811766028404,0.0,0.0,,,medium
AEQMHPYN2VQUVTUF7G66OGPFHZCQ,0.0971638411283493,0.0,0.0,0.0,0.0,high
AEQOVE4KMUQDLXZJHIG3OFD4B7RQ,0.06546559184789658,0.0,0.0,,,medium
AEQRAQAB4GVCIQ3WADQCXYGRYX4A,0.04511575773358345,0.0,0.0,,,medium
AEQXORRI4AH4OMLSKNDDABKUEFQQ,0.17566269636154175,0.0,0.0,,,high
AEQXVB7JA7V64NEYHUMBI4DZ3FCQ,0.12149069458246231,0.0,0.0,,,high
AEQZTLWXVR54HHQGCST2ZJBLF3QQ,0.024595320224761963,0.0,0.0,0.0,0.0,low
AER2SW3VOPZEHN4GKKANQ46C6MDA,0.013301731087267399,0.0555555555555555,0.0,0.0,0.0,low
AER42BHOKYLIWICAV6G5XET7S5JA,0.05447783321142197,0.0,0.0,,,medium
AER63CHZHTGXBLIETSGKZRKG6WHA,0.049926288425922394,0.0,0.0,0.0,0.0,medium
AER63ET57JQWDJYG7T5PWKYPU7YA,0.07497870922088623,0.0,0.0,,,high
AERHIFN6YWBTX5E444KFMFLRCCXQ,0.042634814977645874,0.0,0.0,0.0,0.0,medium
AERHK5RABUOQNIOUGQGCZY4IZKVA,0.07730929553508759,0.0,0.0,,,high
AERIW37GFDSVLZXANDKFUOVLY74A,0.028218448162078857,0.0,0.0,0.0,0.0,low
AERKCAELXR5ELTP7WHOVU3SL5KJQ,0.044724076986312866,0.0,0.0,0.0,0.0,medium
AERLZDWODTDHCO7QBCQUSWOI2ZRQ,0.41295158863067627,0.75,0.25,0.6666666666666666,0.3333333333333333,high
AERMIMRUHPJ4NTNAEGAKTGG72RQQ,0.16085505485534668,0.2,0.2,,,high
AEROS75ARPVPT732G4AWELNMNFTA,0.018951699137687683,0.0,0.0,0.0,0.0,low
AEROTJJNQ2OP77V5I5PSLYBLVHCA,0.4430088698863983,0.0,0.5,,,high
AERPQKROUGZID2LZV2RYMQ6YIWTQ,0.05592961609363556,0.0,0.0,0.0,0.0,medium
AERPVCV5ISJCK6G67C6J4J2EACUQ,0.024679789319634438,0.0,0.0,0.0,0.0,low
AERRDC7EP3BO3SJGJMCVZNWGNUWA,0.09869155287742615,0.0769230769230769,0.0,,,high
AERS3X4G3TTTDVYYV6DSZ2EILDPA,0.1075390949845314,0.0,0.0,0.0,0.0,high
AERU4GLVEBSLAVVE3UTYZO4ZVS6A,0.07487860321998596,0.0,0.0,0.0,0.0,high
AERU6XD6DVNZZABGAI5BZNGQ3YYA,0.07176405191421509,0.0,0.0,,,high
AERVIQC2AGVY4DOOYDBHDIEAB53A,0.01798403076827526,0.0,0.0,0.0,0.0,low
AERW7OJA4HYB3LHZ2PUNMB5YMM4Q,0.04908338189125061,0.0,0.0,,,medium
AERXYBTJIQ2GK7YAWDX5LG75QNBA,0.03597365319728851,0.0,0.0,0.0,0.0,low
AES2EDSXHDHSBAOEEFW7SKV3Z7CQ,0.02671859785914421,0.0,0.0,,,low
AES3P456IBM4Y5WRBLYQEP4C22XQ,0.044732846319675446,0.0,0.0,0.0,0.0,medium
AES7RYET3XLHYUZJKNYYTHH64CDA,0.0708565041422844,0.0,0.1666666666666666,,,high
AESFPLYB424HREQLNOB2C3W6KU6A,0.08504161238670349,0.0,0.0,0.0,0.0,high
AESHNOQAXNDP45X4XUPVJEZ5KB5A,0.029687369242310524,0.0,0.0,0.0,0.0,low
AESM7V7EFIGG5FODNLS77XW7AZ2Q,0.027477215975522995,0.0,0.0,,,low
AESTQDAH2CPNNQOP7RCMA5SUMJCA,0.05158732086420059,0.0,0.0,0.0,0.0,medium
AESW6NAV464MLTVSLMPBX44SVMPQ,0.01282875332981348,0.0,0.0,0.0,0.0,low
AESWRITQTB4VXBV3RPTY6ZPTWQLA,0.03128582239151001,0.0833333333333333,0.1666666666666666,0.0,0.0,low
AET37D3WDNBYL2OF32CYUU57KFPA,0.014277311973273754,0.0,0.0,0.0,0.0,low
AET5SM5NO6NWJQ5446UVBQPS6JLA,0.1636442244052887,0.0,0.0,0.0,0.0,high
AET5XZ4IFQFIRWRNU22AOHHZLVUQ,0.0644051656126976,0.0,0.0,0.0,0.0,medium
AETA5Q4TFDLPGL5YWI3GE2T73D3Q,0.17886406183242798,0.0,0.0,0.0,0.0,high
AETAF4OSMXREUSPTPGMLXFCGIPGQ,0.08327093720436096,0.0,0.0,,,high
AETATROCLFSVJ74SAXL24TQPJXGQ,0.03862135112285614,0.0,0.0,0.0,0.0,medium
AETDRXEAKGJNPCCAA2AGDTL2M5BQ,0.12026815116405487,0.0,0.0,0.0,0.0,high
AETFJSMJKA624ZX52TDJKY6UJ3AA,0.09352093935012817,0.0,0.0,0.0,0.0,high
AETFYI5ANZGO4W4NEG3NJ4FMON2A,0.09499851614236832,0.0384615384615384,0.0384615384615384,0.0,0.0,high
AETIFTWOY7IS4OCZNGU4NADKHQXA,0.03515362739562988,0.0,0.0,0.0,0.0,low
AETPBVLJBSRYDXATJD6BCOONX4DQ,0.0670393630862236,0.0,0.0,,,high
AETT3Z2Y25TAD7GIIKOA65XAVCLA,0.13105614483356476,0.0,0.0,,,high
AETU2EOHB4IQZNB3PTLBVADBMLYQ,0.03591997176408768,0.0,0.0,,,low
AETUKJPXKBLMTYFX4SPZ3ZODBNHQ,0.07059254497289658,0.0,0.0,0.0,0.0,high
AETVOXSQLZZ5TSMUTRR6PGZYGJ6A,0.02548251859843731,0.0,0.0,0.0,0.0,low
AETW7OZTCDKCZVBHGGBCJQTTU6KA,0.06339113414287567,0.0,0.0,0.0,0.0,medium
AETWZEGM36SKNH4BB54R5DQOZY3Q,0.027033818885684013,0.0,0.0,0.0,0.0,low
AETZ2HU7DNFNN6M7AHJDSMIPGS4A,0.03374125435948372,0.0,0.0,0.0,0.0,low
AEU22EZFI5EN3QIGYTW5HXT32OUA,0.04880337044596672,0.1111111111111111,0.0,0.0,0.0,medium
AEU4RAC5LE6LTF52KPGW6IJBOMQQ,0.04440845176577568,0.0,0.0,0.0,0.0,medium
AEU5S4GJKGWRJ55B7U6L7YVIHWOQ,0.03978865593671799,0.0,0.0,0.0,0.0,medium
AEU7KZURZGK6FLR2CGDGSZ7HSGTA,0.0671941488981247,0.0,0.0,,,high
AEU7PWQJYAX35X7EQQULEQK4HQRA,0.11216822266578674,0.3333333333333333,0.6666666666666666,,,high
AEU7QBNRZ36KSLQGYK26E7G3CUCQ,0.02484307438135147,0.0,0.0,,,low
AEUA342VYO4MXYMC73U2G7IWQ55A,0.029765909537672997,0.0,0.0,0.0,0.0,low
AEUA7WIKWNA53WXE52VGE5YRDMEQ,0.08543720096349716,0.3333333333333333,0.3333333333333333,,,high
AEUC65FVVPRD4IR6WFZ7T4HELRPA,0.1007583737373352,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.3333333333333333,high
AEUDCTJABXD44TGLEY2635VLF42A,0.05177280306816101,0.0,0.0,,,medium
AEUGL2OAD6FM3FJGNDVISKA6T2VQ,0.032254409044981,0.0,0.0,,,low
AEUHLXXMZCJI2F6HWOZTAENOLTFA,0.06593305617570877,0.0,0.0,0.0,0.0,high
AEUJ3V5NX2BV33LZZ3KFB2QYLQDA,0.055458541959524155,0.0454545454545454,0.0454545454545454,,,medium
AEUJZI5CJYP7TAY7XX3WM2YTTEVA,0.04563579708337784,0.0,0.0,,,medium
AEUNFBHMROLF2ZZWTQX6YJXRYOGA,0.08883238583803177,0.0,0.0,0.0,0.0,high
AEUNQHA5HRRK6PKNEI264TNL5YJQ,0.044958796352148056,0.0,0.0,0.0,0.0,medium
AEURC56MOPVXGEK3XS4LOHUL6JSQ,0.07834545522928238,0.0,0.0,0.0,0.0,high
AEUS5ADOHM7I2HEM6VZWMZXQCVTQ,0.06860464066267014,0.0,0.0,,,high
AEUSMSGIQYBBHSWOJYETHH7ZXOVA,0.04635937139391899,0.0,0.0,0.0,0.0,medium
AEUW7EEDJWDAVHPE2WSVQYTX74YQ,0.12159441411495209,0.0,0.125,0.0,0.0,high
AEUXGURMIPE22JKK2IR2HMEFNGAA,0.05969085544347763,0.0,0.0,0.0,0.0,medium
AEUYFYP3WUEZ32B2XF6IN3QNNFTA,0.026494186371564865,0.0,0.0,0.0,0.0,low
AEV4VYB342PGNC4VZVG4XLZIMJYA,0.07498414814472198,0.1428571428571428,0.0,0.0,0.0,high
AEV5CHBGTEZIMBVTSXUXJNT77RHQ,0.10003198683261871,0.0,0.0,,,high
AEV64LDE45W3IFSAY7ARGRSQWBNQ,0.06159932166337967,0.0,0.25,,,medium
AEV6FR33FCBMJHE6C4C6VW3KPKSQ,0.022030098363757133,0.0,0.125,0.0,0.0,low
AEVANAUW67Y37WABLIVRJZJJLYXQ,0.025219788774847984,0.0,0.0,0.0,0.0,low
AEVCSODMIKFJ6EUD7VOVEGHUY57A,0.040537238121032715,0.0,0.0,,,medium
AEVF5EIFNSPO7NULRHJ2WPUMPPQA,0.0875299721956253,0.0,0.0,,,high
AEVFQUMCCRVM4MAXRHQ32LWKEZMA,0.025084957480430603,0.0,0.0,0.0,0.0,low
AEVGR3UQUOB3WIS3GUXYP53VK7KA,0.06731928139925003,0.0,0.0,0.0,0.0,high
AEVLM2V7JOEAHOCJMV4EYMORJP7Q,0.01164416503161192,0.0,0.0,0.0,0.0,low
AEVLY7T752JCVGS227I2ADVVWIDA,0.02033918723464012,0.0,0.0,,,low
AEVRI442WLWKSBWN6IKYQ2XP3QVA,0.056064702570438385,0.0,0.0,,,medium
AEVV6D2KYWRXAHT4FLAIPGM6NUXA,0.04924459382891655,0.0,0.0,,,medium
AEW2NFXBU5CTTMILKSMGRQO4BYEA,0.10242272168397903,0.0,0.0,0.0,0.0,high
AEW34QBZ6YWBRIMU675MMMJVMLEA,0.04653014987707138,0.0,0.0,,,medium
AEW3FU3XN26KT3KTFIK6FD756PBQ,0.11100390553474426,0.2,0.4,,,high
AEW7OKFQV54LUPA5OJG2VJ3MIOWQ,0.06529739499092102,0.0,0.0,,,medium
AEWBUR6W6KCX6GGEE6GWV2EQ7Y6A,0.021173465996980667,0.0,0.0,0.0,0.0,low
AEWFAL7G3VYOXURGLU5G3PZT7L7A,0.09785088896751404,0.1666666666666666,0.5,,,high
AEWGZJWAWHMW7KWH6U7PAVVGYPGA,0.017279427498579025,0.0,0.0,0.0,0.0,low
AEWHCQNTEZLFTN23IVNY3ENL5NSA,0.0823492705821991,0.0,0.0,,,high
AEWHSFTCTWHIC33Y6GQCZVKSZ34A,0.02259017713367939,0.0,0.0,0.0,0.0,low
AEWMHZAZFVKMPH3YRQMZRSKMGWIA,0.07401159405708313,0.0,0.0,0.0,0.0,high
AEWMOZMAFQBM5S5ESCQXQAWGS3JA,0.05390695482492447,0.0,0.0,0.0,0.0,medium
AEWMX54MK6TA4GEHREGS3CJJGA5A,0.10612743347883224,0.0,0.0,,,high
AEWPOCPQD7JZY2J2JLZCGIWCGSRQ,0.028590146452188492,0.0,0.0,0.0,0.0,low
AEWQ3AJ633KF2UMZBFSG3GJKVUFA,0.11839567869901657,0.0,0.0,,,high
AEWU3KIFLUA3TFUPUUWXBJF53S3A,0.03446308523416519,0.0,0.0,0.0,0.0,low
AEWUKSRSCJCALV3X7U4B623VZ7EA,0.032179299741983414,0.0,0.0,0.0,0.0,low
AEWV3VZ2K3GQMSIWZYD743BBWMYQ,0.07011249661445618,0.0,0.0,,,high
AEWXXVGPWK4P7H2WGHPJ2WRHLK4A,0.032603442668914795,0.0,0.0,0.0,0.0,low
AEX3THJ2B7CVB3RESZREWC5675MQ,0.05835648998618126,0.0,0.0,0.0,0.0,medium
AEXAQSQE2FQREMEJR2RKS2MNXG3A,0.049009501934051514,0.0,0.0,0.0,0.0,medium
AEXDE77ALKKEFCSPJNZJ2JE6I6TA,0.03601681813597679,0.0,0.0,0.0,0.0,low
AEXF4SVVA2KEWF5XFJO3BU2CY6OQ,0.030103236436843872,0.0,0.0,,,low
AEXIQM53NELGMZDK3VGFVVLT6NJA,0.12859125435352325,0.0,0.0,,,high
AEXJFP65DTWHMBJMJKLT4IADIXIA,0.0583358108997345,0.0,0.0,0.0,0.0,medium
AEXLIO2TQ54WUO35IW2XHRTS745A,0.052042048424482346,0.0,0.0,,,medium
AEXMJDF3EOWVKJFDTRLRGXN35PRQ,0.02812034823000431,0.0,0.0,0.0,0.0,low
AEXOM5MCCHLECEXBWHCYDDTYVUFA,0.06585123389959335,0.0,0.0,0.0,0.0,high
AEXP5NIJYPDMEYRF4DGDFT6TH7OQ,0.03410624712705612,0.0,0.0,0.0,0.0,low
AEXSRE2HX4THSW4WPVLVFNT4YB6A,0.07448309659957886,0.0,0.0,,,high
AEXW4KFAMWWWGWF7SXRBMBQ4LSOA,0.04294201359152794,0.0,0.0,,,medium
AEXWDT56IH4R2HLTXA34LNW3L6WQ,0.061629101634025574,0.0,0.0,,,medium
AEY3XP2EGGI3AHKLVX7VTNLLLINA,0.024363085627555847,0.0,0.0,0.0,0.0,low
AEY75TNFX4QSG2OP4NXO4KE3HISA,0.05404175817966461,0.0,0.0,,,medium
AEYBEBCQHK7CND5L2U4KZC4UBRBA,0.05520934239029884,0.0,0.0,0.0,0.0,medium
AEYHEKKZW5R6A4H7PPK4NHZ7QLEA,0.04965418577194214,0.0,0.0,,,medium
AEYIMFGBJSWM4JQ6A2PFPQMZAUBA,0.021354639902710915,0.0,0.0,0.0,0.0,low
AEYIS5EFWY3D4JMPTXXUKCZ4DUBQ,0.060067083686590195,0.0,0.0,,,medium
AEYJLPAY364JCKDWYE6KX25TZ5EA,0.032317616045475006,0.0,0.0,0.0,0.0,low
AEYM53XFJTINP5KWCAE34HXCO2IQ,0.021407799795269966,0.0,0.0,0.0,0.0,low
AEYO5P5CS5PI6KAUDUSUBIUELETQ,0.06180056184530258,0.0,0.0,,,medium
AEYPQH33ZCBQNLOOLD3HGEGNF5SA,0.04478472098708153,0.0,0.0,0.0,0.0,medium
AEYS6FPWUIFMCXBXEAGAVRZRQARQ,0.0917540118098259,0.125,0.125,0.0,0.0,high
AEYSGCOJIR5X4PFUY7JGUOFCZVNA,0.11460388451814651,0.0,0.0,0.0,0.0,high
AEYTEWRCY7KF5K4NBOHG6I4VUUOQ,0.04456678405404091,0.0,0.0,,,medium
AEYVDSFKTQC4RAZW6NEDY5VQHZ3A,0.013436956331133842,0.0,0.0,0.0,0.0,low
AEZ2LLS3S7PLTNA2WFRXZUGVNW2Q,0.04390743374824524,0.0,0.0,,,medium
AEZ5ZPLDPFZWOQF7QF5ZCK6SWVWQ,0.06750261783599854,0.0,0.0,,,high
AEZ6B2L5L5O2UET3UC4ORLXTVT3A,0.05223105102777481,0.0,0.0,0.0,0.0,medium
AEZ6SBJRRLDNJBYFWUK2DCFQMMFA,0.01701025478541851,0.0,0.0,,,low
AEZE4SRC2MMMYH4IBTDEXB2MHJJQ,0.08051099628210068,0.0,0.0,,,high
AEZHA77T7U3ACHXOL5UGIFOOED4Q,0.023489292711019516,0.0,0.0,,,low
AEZJ2TGHQC2AYUZFDM4Q6YX4LOHA,0.05742837116122246,0.0,0.0,0.0,0.0,medium
AEZKGBBG6SGFUWZHUYIM3LHDF5FQ,0.037936266511678696,0.0,0.0,,,medium
AEZLB6YTDA35QNCSEGIGDAXGTNSQ,0.08687429875135422,0.0,0.0,0.0,0.0,high
AEZLEG54V2ROA2JTU7VXX5622U6Q,0.026401273906230927,0.0,0.0,0.0,0.0,low
AEZLO6YQ4HOJMBZ7QPIIFXA7ZPLQ,0.04562767967581749,0.0,0.0,0.0,0.0,medium
AEZLQ6I4GWACLZDMYHMF6C7I3MUA,0.03195948153734207,0.0,0.0,0.0,0.0,low
AEZMGLCXCRXMYCFIBFTFL2YBBPOA,0.07783131301403046,0.0,0.0,0.0,0.0,high
AEZMOON7P7RY6KKNY24VWRYMLMHQ,0.043845612555742264,0.0,0.0909090909090909,0.0,1.0,medium
AEZPR3OI4DAJYXIDPM4QJS2V2RZQ,0.05069493502378464,0.0,0.0,0.0,0.0,medium
AEZTZFYT3ZX7CF24YZUIKH5J24YQ,0.05591653659939766,0.1,0.2,0.0,0.0,medium
AEZVEAAR7CYFXBO4PMTHOAMO6BSA,0.05052885040640831,0.0,0.0,0.0,0.0,medium
AEZVTHEB4V6I3LUPNVSPWNGPBV5Q,0.04004295915365219,0.0,0.0,,,medium
AEZWGVHK62MI6F3R42A5I4G4KCHA,0.10409434884786606,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,high
AEZXR5L263IRQUQNAQUMWJDHMPVA,0.07305580377578735,0.4,0.4,,,high
AEZY2G7RDJM5PDKG4WUN2GLE7GGQ,0.028665054589509964,0.0,0.0,,,low
AEZZOXNIHIHMLLOFRMHCYPBJHSCA,0.03551892563700676,0.0,0.0,0.0,0.0,low
AF226UBRQOQ2XOQ3SHF4ONWOCAUA,0.05826194956898689,0.0,0.0,0.0,0.0,medium
AF22UYLQQC5Y4BP2DWV3MICHW2RQ,0.04337938874959946,0.0,0.0,0.0,0.0,medium
AF26NZZRAS54FZM7EOJ637ZPHUKQ,0.05819098651409149,0.0,0.0,0.0,0.0,medium
AF26XZUO4HQMW2NAMRO3NGCZEOAQ,0.054695501923561096,0.0,0.0,0.0,0.0,medium
AF27MUBMAHB7EPMB6NC3WMVQ3RMQ,0.03342423215508461,0.0,0.0,0.0,0.0,low
AF2GCNPZHWFGVG4FU7GNBAQ6V6YQ,0.03174072131514549,0.0,0.0,0.0,0.0,low
AF2JMSNEKMYOD7D6UQACZFQIAG4A,0.02111029252409935,0.0,0.0,0.0,0.0,low
AF2LKY37WWUF5AVP5ADJ5XJUBSPA,0.013040466234087944,0.0,0.0,0.0,0.0,low
AF2LMUVYDIBJJ5QZQA36DKB4C7RQ,0.03940102458000183,0.0,0.0,,,medium
AF2LPOY6JWRI6CN2QSQI34JTWUDQ,0.0695648267865181,0.0,0.0,,,high
