movieId,title,genres,imdbId,tmdbId
2428,"Faculty, The (1998)",Horror|Sci-Fi,133751,9276.0
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,120751,9822.0
2430,Mighty Joe Young (1949),Adventure|Children|Drama,41650,39314.0
2431,Patch Adams (1998),Comedy|Drama,129290,10312.0
2432,Stepmom (1998),Drama,120686,9441.0
2433,"Civil Action, A (1998)",Drama,120633,9422.0
2434,Down in the Delta (1998),Drama,142231,125582.0
2435,Hurlyburly (1998),Drama,119336,24525.0
2436,Tea with Mussolini (1999),Comedy|Drama|War,120857,10368.0
2437,Wilde (1997),Drama,120514,11365.0
2439,Affliction (1997),Drama,118564,31662.0
2440,Another Day in Paradise (1998),Drama,127722,36136.0
2442,Hilary and Jackie (1998),Drama,150915,46992.0
2443,Playing by Heart (1998),Drama|Romance,145734,825.0
2445,At First Sight (1999),Drama,132512,15556.0
2446,In Dreams (1999),Horror|Thriller,120710,28902.0
2447,Varsity Blues (1999),Comedy|Drama,139699,14709.0
2448,Virus (1999),Horror|Sci-Fi,120458,9423.0
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,93072,14443.0
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,91225,10658.0
2451,"Gate, The (1987)",Horror,93075,6917.0
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,90768,24086.0
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,51622,11815.0
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,91064,9426.0
2456,"Fly II, The (1989)",Horror|Sci-Fi,97368,10344.0
2457,Running Scared (1986),Action|Comedy,91875,15698.0
2459,"Texas Chainsaw Massacre, The (1974)",Horror,72271,30497.0
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,92076,16337.0
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,110978,16780.0
2463,Ruthless People (1986),Comedy,91877,12151.0
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,91605,192.0
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,91306,10945.0
2469,Peggy Sue Got Married (1986),Comedy|Drama,91738,10013.0
2470,Crocodile Dundee (1986),Adventure|Comedy,90555,9671.0
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,92493,9396.0
2472,Tough Guys (1986),Comedy,92105,11038.0
2473,Soul Man (1986),Comedy,91991,12278.0
2474,"Color of Money, The (1986)",Drama,90863,11873.0
2475,52 Pick-Up (1986),Action|Mystery|Thriller,90567,18588.0
2476,Heartbreak Ridge (1986),Action|War,91187,10015.0
2478,¡Three Amigos! (1986),Comedy|Western,92086,8388.0
2479,Gloria (1999),Drama|Thriller,120683,45712.0
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,119773,6187.0
2481,My Name Is Joe (1998),Drama|Romance,151691,8129.0
2482,Still Crazy (1998),Comedy|Romance,149151,1618.0
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,112922,10722.0
2485,She's All That (1999),Comedy|Romance,160862,10314.0
2488,Peeping Tom (1960),Drama|Horror|Thriller,54167,11167.0
2490,Payback (1999),Action|Thriller,120784,2112.0
2491,Simply Irresistible (1999),Comedy|Romance,145893,16172.0
2492,20 Dates (1998),Comedy|Romance,138987,111794.0
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,70544,16306.0
2496,Blast from the Past (1999),Comedy|Romance,124298,11622.0
2497,Message in a Bottle (1999),Romance,139462,10207.0
2498,My Favorite Martian (1999),Comedy|Sci-Fi,120764,9849.0
2499,God Said 'Ha!' (1998),Comedy,119207,82865.0
2500,Jawbreaker (1999),Comedy,155776,18892.0
2501,October Sky (1999),Drama,132477,13466.0
2502,Office Space (1999),Comedy|Crime,151804,1542.0
2504,200 Cigarettes (1999),Comedy|Drama,137338,15256.0
2505,8MM (1999),Drama|Mystery|Thriller,134273,8224.0
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,123209,18417.0
2509,Eight Days a Week (1997),Comedy,119054,15209.0
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,70334,1847.0
2513,Pet Sematary (1989),Horror,98084,8913.0
2514,Pet Sematary II (1992),Comedy|Horror,105128,10906.0
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,106557,25748.0
2516,Children of the Corn III (1994),Horror,109415,25749.0
2517,Christine (1983),Horror,85333,8769.0
2518,Night Shift (1982),Comedy,84412,14742.0
2519,House on Haunted Hill (1959),Drama|Horror|Thriller,51744,15856.0
2520,Airport (1970),Drama,65377,10671.0
2522,Airport '77 (1977),Drama,75648,7227.0
2523,Rollercoaster (1977),Drama|Thriller,76636,10670.0
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,72308,5919.0
2525,Alligator (1980),Action|Horror|Sci-Fi,80354,33518.0
2526,Meteor (1979),Sci-Fi,79550,40160.0
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,70909,2362.0
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,74812,10803.0
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,63442,871.0
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,65462,1685.0
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,69768,1705.0
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,68408,1688.0
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,67065,1687.0
2534,Avalanche (1978),Action,77189,166680.0
2539,Analyze This (1999),Comedy,122933,9535.0
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,142192,9455.0
2541,Cruel Intentions (1999),Drama,139134,796.0
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,120735,100.0
2546,"Deep End of the Ocean, The (1999)",Drama,120646,30943.0
2548,"Rage: Carrie 2, The (1999)",Horror,144814,7341.0
2549,Wing Commander (1999),Action|Sci-Fi,131646,10350.0
2550,"Haunting, The (1963)",Horror|Thriller,57129,11772.0
2551,Dead Ringers (1988),Drama|Horror|Thriller,94964,9540.0
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,54443,11773.0
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,56931,30202.0
2555,Baby Geniuses (1999),Comedy,118665,22345.0
2558,Forces of Nature (1999),Comedy|Romance,141098,1641.0
2559,"King and I, The (1999)",Animation|Children,160429,47288.0
2560,Ravenous (1999),Horror|Thriller,129332,10212.0
2561,True Crime (1999),Crime|Thriller,139668,10354.0
2562,Bandits (1997),Drama,118682,11526.0
2563,Dangerous Beauty (1998),Drama,118892,8583.0
2565,"King and I, The (1956)",Drama|Musical|Romance,49408,16520.0
2567,EDtv (1999),Comedy,131369,11374.0
2568,"Mod Squad, The (1999)",Action|Crime,120757,16379.0
2570,"Walk on the Moon, A (1999)",Drama|Romance,120613,28029.0
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093,603.0
2572,10 Things I Hate About You (1999),Comedy|Romance,147800,4951.0
2573,Tango (1998),Drama|Musical,120274,65749.0
2574,"Out-of-Towners, The (1999)",Comedy,129280,8970.0
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,120449,9840.0
2577,Metroland (1997),Comedy|Drama,119665,30950.0
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,127302,70687.0
2579,Following (1998),Crime|Mystery|Thriller,154506,11660.0
2580,Go (1999),Comedy|Crime,139239,9430.0
2581,Never Been Kissed (1999),Comedy|Romance,151738,11355.0
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,105399,18764.0
2583,Cookie's Fortune (1999),Comedy|Drama,126250,9465.0
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,133363,1414.0
2587,Life (1999),Comedy|Crime|Drama,123964,6522.0
2590,Hideous Kinky (1998),Drama,136244,10209.0
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,125659,1902.0
2596,SLC Punk! (1998),Comedy|Drama,133189,6396.0
2598,Pushing Tin (1999),Comedy,120797,12596.0
2599,Election (1999),Comedy,126886,9451.0
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,120907,1946.0
2605,Entrapment (1999),Crime|Thriller,137494,1844.0
2606,Idle Hands (1999),Comedy|Horror,138510,6552.0
2607,Get Real (1998),Drama|Romance,162973,24584.0
2609,"King of Masks, The (Bian Lian) (1996)",Drama,115669,25471.0
2610,Three Seasons (1999),Drama,138874,4154.0
2611,"Winslow Boy, The (1999)",Drama,155388,28519.0
2612,Mildred Pierce (1945),Drama|Film-Noir,37913,3309.0
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,87799,18462.0
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,90837,28941.0
2615,My Science Project (1985),Adventure|Sci-Fi,89652,18252.0
2616,Dick Tracy (1990),Action|Crime,99422,8592.0
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,120616,564.0
2618,"Castle, The (1997)",Comedy,118826,13852.0
2620,This Is My Father (1998),Drama|Romance,120865,25232.0
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,115005,33194.0
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,140379,10210.0
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,165078,17962.0
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,115693,9460.0
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,138414,4927.0
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,120915,1893.0
2629,"Love Letter, The (1999)",Comedy|Romance,166252,31342.0
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,149723,44297.0
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,59643,8785.0
2633,"Mummy, The (1932)",Horror|Romance,23245,15849.0
2634,"Mummy, The (1959)",Horror,53085,18990.0
2635,"Mummy's Curse, The (1944)",Horror,37098,29242.0
2638,"Mummy's Tomb, The (1942)",Horror,35096,29239.0
2639,Mommie Dearest (1981),Drama,82766,15660.0
2640,Superman (1978),Action|Adventure|Sci-Fi,78346,1924.0
2641,Superman II (1980),Action|Sci-Fi,81573,8536.0
2642,Superman III (1983),Action|Adventure|Sci-Fi,86393,9531.0
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,94074,11411.0
2644,Dracula (1931),Horror,21814,138.0
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,21884,3035.0
2651,Frankenstein Meets the Wolf Man (1943),Horror,35899,3076.0
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,73629,36685.0
2659,It Came from Hollywood (1982),Comedy|Documentary,84156,30168.0
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,44121,10785.0
2661,It Came from Outer Space (1953),Sci-Fi,45920,19483.0
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,46534,8974.0
2663,It Came from Beneath the Sea (1955),Sci-Fi,48215,29959.0
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,49366,11549.0
2668,Swamp Thing (1982),Horror|Sci-Fi,84745,17918.0
2669,Pork Chop Hill (1959),War,53183,37305.0
2670,Run Silent Run Deep (1958),War,52151,18784.0
2671,Notting Hill (1999),Comedy|Romance,125439,509.0
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,139809,1090.0
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,126859,15059.0
2676,Instinct (1999),Drama|Thriller,128278,12117.0
2677,Buena Vista Social Club (1999),Documentary|Musical,186508,11779.0
2678,Desert Blue (1998),Drama,126261,41730.0
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,141105,13533.0
2682,Limbo (1999),Drama,164085,62676.0
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,145660,817.0
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,120802,14283.0
2687,Tarzan (1999),Adventure|Animation|Children|Drama,120855,37135.0
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,144214,2275.0
2690,"Ideal Husband, An (1999)",Comedy|Romance,122541,24137.0
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,120731,10376.0
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,130827,104.0
2693,Trekkies (1997),Documentary,120370,15800.0
2694,Big Daddy (1999),Comedy,142342,9032.0
2695,"Boys, The (1998)",Drama,139898,13821.0
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,119038,9421.0
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,119743,55955.0
2699,Arachnophobia (1990),Comedy|Horror,99052,6488.0
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,158983,9473.0
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,120891,8487.0
2702,Summer of Sam (1999),Drama,162677,10279.0
2703,Broken Vessels (1998),Drama,149964,125263.0
2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance,101318,2767.0
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,167925,78568.0
2706,American Pie (1999),Comedy|Romance,163651,2105.0
2707,Arlington Road (1999),Thriller,137363,1073.0
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,137439,10239.0
2709,Muppets From Space (1999),Children|Comedy,158811,10208.0
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,185937,2667.0
2711,My Life So Far (1999),Drama,120899,48958.0
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,120663,345.0
2713,Lake Placid (1999),Horror|Thriller,139414,9825.0
2714,"Wood, The (1999)",Drama,161100,16158.0
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,87332,620.0
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,97428,2978.0
2718,Drop Dead Gorgeous (1999),Comedy,157503,10490.0
2719,"Haunting, The (1999)",Horror|Thriller,171363,11618.0
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,141369,332.0
2721,Trick (1999),Comedy|Romance,162710,1812.0
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,149261,8914.0
2723,Mystery Men (1999),Action|Comedy|Fantasy,132347,9824.0
2724,Runaway Bride (1999),Comedy|Romance,163187,4806.0
2725,Twin Falls Idaho (1999),Drama,162830,33430.0
2726,"Killing, The (1956)",Crime|Film-Noir,49406,247.0
2727,Killer's Kiss (1955),Crime|Film-Noir,48254,10056.0
2728,Spartacus (1960),Action|Drama|Romance|War,54331,967.0
2729,Lolita (1962),Drama|Romance,56193,802.0
2730,Barry Lyndon (1975),Drama|Romance|War,72684,3175.0
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,53198,147.0
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,55032,1628.0
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,91557,11120.0
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,91129,10136.0
2736,Brighton Beach Memoirs (1986),Comedy,90774,32060.0
2737,Assassination (1987),Action|Drama|Thriller,92585,48686.0
2738,Crimes of the Heart (1986),Comedy|Drama,90886,48259.0
2739,"Color Purple, The (1985)",Drama,88939,873.0
2741,No Mercy (1986),Action|Crime|Thriller,91637,26789.0
2745,"Mission, The (1986)",Drama,91530,11416.0
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,91419,10776.0
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,54033,24452.0
2749,"Morning After, The (1986)",Drama|Mystery,91554,31924.0
2750,Radio Days (1987),Comedy|Drama,93818,30890.0
2751,From the Hip (1987),Comedy|Drama,93051,24081.0
2752,Outrageous Fortune (1987),Comedy|Mystery,93690,20242.0
2757,Frances (1982),Drama,83967,3526.0
2759,Dick (1999),Comedy,144168,16406.0
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,129167,10386.0
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404,745.0
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,155267,913.0
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,63688,912.0
2765,"Acid House, The (1998)",Comedy|Drama,122515,12229.0
2767,Illuminata (1998),Comedy,120709,91076.0
2768,Stiff Upper Lips (1998),Comedy,120210,89861.0
2769,"Yards, The (2000)",Crime|Drama,138946,19457.0
2770,Bowfinger (1999),Comedy,131325,11353.0
2771,Brokedown Palace (1999),Drama,120620,17707.0
2772,Detroit Rock City (1999),Comedy,165710,9781.0
2774,Better Than Chocolate (1999),Comedy|Romance,168987,18212.0
2779,Heaven Can Wait (1978),Comedy,77663,12185.0
2780,"Raven, The (1963)",Comedy|Horror,57449,29056.0
2781,"Tingler, The (1959)",Horror,53363,26857.0
2782,Pit and the Pendulum (1961),Horror,55304,28501.0
2783,"Tomb of Ligeia, The (1965)",Horror,59821,29030.0
2784,"Masque of the Red Death, The (1964)",Horror,58333,25319.0
2785,Tales of Terror (1962),Horror,56552,29074.0
2787,Cat's Eye (1985),Horror,88889,10552.0
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,66765,9267.0
2789,Damien: Omen II (1978),Horror,77394,10766.0
2791,Airplane! (1980),Comedy,80339,813.0
2792,Airplane II: The Sequel (1982),Comedy,83530,2665.0
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,118604,9406.0
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,89670,11418.0
2795,National Lampoon's Vacation (1983),Comedy,85995,11153.0
2796,Funny Farm (1988),Comedy,95188,14170.0
2797,Big (1988),Comedy|Drama|Fantasy|Romance,94737,2280.0
2798,Problem Child (1990),Children|Comedy,100419,11077.0
2799,Problem Child 2 (1991),Comedy,102719,28597.0
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,104740,22611.0
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,119843,39780.0
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,96244,10396.0
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,107798,9944.0
2804,"Christmas Story, A (1983)",Children|Comedy,85334,850.0
2805,Mickey Blue Eyes (1999),Comedy|Romance,130121,10154.0
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,133046,10342.0
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,176269,10366.0
2808,Universal Soldier (1992),Action|Sci-Fi,105698,9349.0
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,156887,10494.0
2812,In Too Deep (1999),Action|Thriller,160401,22314.0
2813,"Source, The (1999)",Documentary,181833,51679.0
2815,Iron Eagle (1986),Action|War,91278,11037.0
2817,Aces: Iron Eagle III (1992),Action,103617,2038.0
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,73802,11963.0
2820,Hamlet (1964),Drama,58175,141489.0
2822,Medicine Man (1992),Adventure|Romance,104839,9096.0
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,120657,1911.0
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,138304,2900.0
2828,Dudley Do-Right (1999),Children|Comedy,160236,17709.0
2829,"Muse, The (1999)",Comedy,164108,37718.0
2832,"Lost Son, The (1999)",Drama,144286,30964.0
2833,Lucie Aubrac (1997),Romance|War,119586,52366.0
2834,"Very Thought of You, The (1998)",Comedy|Romance,120747,6373.0
2836,Outside Providence (1999),Comedy,125971,14578.0
2840,Stigmata (1999),Drama|Thriller,145531,10307.0
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,164181,11601.0
2842,Best Laid Plans (1999),Crime|Drama,133412,18621.0
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,118843,1075.0
2844,"Minus Man, The (1999)",Drama|Mystery,151582,21719.0
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,97050,47951.0
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,31762,43832.0
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,45251,47697.0
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,81454,
2852,"Soldier's Story, A (1984)",Drama,88146,26522.0
2856,I Saw What You Did (1965),Thriller,59297,28295.0
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,63823,12105.0
2858,American Beauty (1999),Drama|Romance,169547,14.0
2859,Stop Making Sense (1984),Documentary|Musical,88178,24128.0
2860,Blue Streak (1999),Comedy,181316,11001.0
2861,For Love of the Game (1999),Comedy|Drama,126916,10390.0
2862,Caligula (1979),Drama,80491,9453.0
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,58182,704.0
2864,Splendor (1999),Comedy,127296,35122.0
2865,Sugar Town (1999),Comedy,173390,142132.0
2866,"Buddy Holly Story, The (1978)",Drama,77280,24153.0
2867,Fright Night (1985),Comedy|Horror|Thriller,89175,11797.0
2870,Barefoot in the Park (1967),Comedy,61385,17887.0
2871,Deliverance (1972),Adventure|Drama|Thriller,68473,10669.0
2872,Excalibur (1981),Adventure|Fantasy,82348,11527.0
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,50814,40867.0
2875,Sommersby (1993),Drama|Mystery|Romance,108185,1049.0
2876,Thumbelina (1994),Animation|Children|Fantasy,111419,28032.0
2877,Tommy (1975),Musical,73812,11326.0
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,91431,10974.0
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,150377,10398.0
2882,Jakob the Liar (1999),Drama,120716,2290.0
2883,Mumford (1999),Comedy|Drama,140397,24071.0
2884,Dog Park (1998),Comedy|Romance,129884,62994.0
2885,Guinevere (1999),Drama|Romance,160338,60994.0
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,159421,16112.0
2888,Drive Me Crazy (1999),Comedy|Romance,164114,14429.0
2889,"Mystery, Alaska (1999)",Comedy|Drama,134618,15198.0
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,120188,6415.0
2891,"Happy, Texas (1999)",Comedy,162360,24066.0
2894,Romance (1999),Drama|Romance,194314,171982.0
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,87188,5622.0
2899,Gulliver's Travels (1939),Adventure|Animation|Children,31397,42518.0
2900,Monkey Shines (1988),Horror|Sci-Fi,95652,29787.0
2901,Phantasm (1979),Horror|Sci-Fi,79714,9638.0
2902,Psycho II (1983),Horror|Mystery|Thriller,86154,10576.0
2903,Psycho III (1986),Horror|Thriller,91799,12662.0
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,56443,11712.0
2906,Random Hearts (1999),Drama|Romance,156934,12618.0
2907,Superstar (1999),Comedy,167427,13824.0
2908,Boys Don't Cry (1999),Drama,171804,226.0
2912,"Limey, The (1999)",Crime|Drama|Thriller,165854,10388.0
2914,Molly (1999),Comedy|Drama,143746,44857.0
2915,Risky Business (1983),Comedy,86200,9346.0
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,100802,861.0
2917,Body Heat (1981),Crime|Thriller,82089,14412.0
2918,Ferris Bueller's Day Off (1986),Comedy,91042,9377.0
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,86617,11541.0
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,37674,2457.0
2921,High Plains Drifter (1973),Western,68699,11901.0
2922,Hang 'Em High (1968),Crime|Drama|Western,61747,4929.0
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,80179,11230.0
2925,"Conformist, The (Conformista, Il) (1970)",Drama,65571,8416.0
2926,Hairspray (1988),Comedy|Drama,95270,11054.0
2927,Brief Encounter (1946),Drama|Romance,37558,851.0
2928,"Razor's Edge, The (1984)",Drama,87980,24453.0
2929,Reds (1981),Drama|Romance,82979,18254.0
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,97223,20123.0
2932,Days of Heaven (1978),Drama,77405,16642.0
2933,"Fire Within, The (Feu follet, Le) (1963)",Drama,57058,2593.0
2935,"Lady Eve, The (1941)",Comedy|Romance,33804,3086.0
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,34240,16305.0
2937,"Palm Beach Story, The (1942)",Comedy,35169,32255.0
2939,Niagara (1953),Drama|Thriller,46126,19997.0
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,38559,3767.0
2941,South Pacific (1958),Musical|Romance|War,52225,17352.0
2942,Flashdance (1983),Drama|Romance,85549,535.0
2943,Indochine (1992),Drama|Romance,104507,2731.0
2944,"Dirty Dozen, The (1967)",Action|Drama|War,61578,1654.0
2946,Help! (1965),Comedy|Musical,59260,14831.0
2947,Goldfinger (1964),Action|Adventure|Thriller,58150,658.0
2948,From Russia with Love (1963),Action|Adventure|Thriller,57076,657.0
2949,Dr. No (1962),Action|Adventure|Thriller,55928,646.0
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,80453,5689.0
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,58461,391.0
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,119256,8052.0
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,104431,772.0
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,94008,31650.0
2959,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
2961,"Story of Us, The (1999)",Comedy|Drama,160916,12220.0
2962,Fever Pitch (1997),Comedy|Romance,119114,1610.0
2964,Julien Donkey-Boy (1999),Drama,192194,42881.0
2965,"Omega Code, The (1999)",Action,203408,29064.0
2966,"Straight Story, The (1999)",Adventure|Drama,166896,404.0
2967,"Bad Seed, The (1956)",Drama|Thriller,48977,42196.0
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633,36819.0
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,61138,42726.0
2970,Fitzcarraldo (1982),Adventure|Drama,83946,9343.0
2971,All That Jazz (1979),Drama|Fantasy|Musical,78754,16858.0
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,93206,42006.0
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,97123,11562.0
2974,Bats (1999),Horror|Thriller,200469,10496.0
2975,"Best Man, The (1999)",Comedy|Drama,168501,16162.0
2976,Bringing Out the Dead (1999),Drama,163988,8649.0
2977,Crazy in Alabama (1999),Comedy|Drama,142201,31306.0
2978,Three to Tango (1999),Comedy|Romance,144640,10563.0
2979,Body Shots (1999),Drama,172627,14484.0
2983,"Ipcress File, The (1965)",Thriller,59319,15247.0
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,93870,5548.0
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,100502,5549.0
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438,856.0
2988,Melvin and Howard (1980),Drama,81150,38772.0
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,82398,699.0
2990,Licence to Kill (1989),Action|Adventure|Thriller,97742,709.0
