userId,movieId,rating,timestamp
20825,367,2.0,836431617
20825,368,3.0,836432244
20825,370,5.0,836432347
20825,435,2.0,836431617
20825,440,5.0,836431657
20825,454,3.0,836430822
20825,497,5.0,836432098
20825,500,2.0,836431781
20825,514,2.0,836433390
20825,520,5.0,836432385
20825,542,4.0,836435065
20825,551,4.0,836431941
20825,586,2.0,836431910
20825,588,3.0,836430441
20825,592,1.0,836433101
20825,594,2.0,836432369
20825,595,4.0,836430501
20825,596,1.0,836432716
20825,597,4.0,836431889
20858,47,5.0,1166213272
20858,50,3.5,1166215221
20858,150,3.0,1166212954
20858,260,3.5,1166214882
20858,296,5.0,1166213127
20858,318,5.0,1166213375
20858,339,4.0,1166214449
20858,457,4.0,1166213439
20858,527,4.0,1166212915
20858,589,3.5,1166215257
20858,590,4.5,1166214811
20858,593,5.0,1166213250
20858,597,3.5,1166214944
20858,608,5.0,1166213175
20858,733,3.0,1166215462
20858,858,3.5,1166215398
20858,902,3.0,1165793688
20858,1036,3.5,1166214796
20858,1047,2.0,1165793785
20858,1097,4.5,1166214602
20858,1129,1.0,1165793779
20858,1136,4.0,1166213452
20858,1193,5.0,1166213321
20858,1210,3.5,1166214870
20858,1213,2.0,1166213617
20858,1221,3.5,1166215395
20858,1240,3.5,1166215254
20858,1270,5.0,1166213217
20858,1345,5.0,1165794038
20858,1347,3.5,1166214842
20858,1393,4.0,1166213479
20858,1466,5.0,1165793694
20858,1517,5.0,1166214421
20858,1704,5.0,1166213429
20858,1721,4.5,1166214547
20858,1784,4.5,1166214646
20858,1917,2.0,1166213389
20858,1921,3.5,1166214831
20858,1952,3.5,1166214750
20858,1961,4.5,1166214573
20858,1968,4.5,1166214607
20858,2011,5.0,1166214407
20858,2012,5.0,1166213608
20858,2028,4.5,1166214565
20858,2278,2.0,1165793791
20858,2502,4.5,1166214576
20858,2571,4.5,1166215374
20858,2628,2.0,1166213156
20858,2683,5.0,1166214638
20858,2710,3.0,1166213385
20858,2915,4.5,1166214569
20858,2947,3.0,1165793709
20858,2959,5.0,1166213056
20858,2997,1.0,1166214329
20858,3317,2.0,1165793939
20858,3578,4.5,1166214784
20858,3624,3.5,1166215295
20858,3793,4.0,1166213298
20858,3897,4.5,1166214650
20858,3948,4.5,1166214578
20858,3977,1.5,1166215675
20858,3994,3.0,1166213587
20858,3996,2.0,1166212864
20858,4022,3.0,1166213204
20858,4027,2.0,1166213316
20858,4226,3.5,1166214761
20858,4306,3.0,1166213016
20858,4720,4.0,1166213805
20858,4963,4.0,1166213087
20858,4973,5.0,1166213110
20858,4993,5.0,1166213735
20858,5349,4.0,1166212941
20858,5378,2.5,1166214901
20858,5669,5.0,1166213332
20858,5679,3.5,1166215324
20858,6333,3.0,1166214489
20858,6365,2.5,1166214953
20858,6539,4.0,1166212840
20858,6711,4.5,1166214587
20858,6874,4.0,1166213035
20858,6934,2.0,1166213486
20858,7153,5.0,1166214389
20858,7361,1.5,1166215103
20858,7438,4.0,1166212857
20858,8360,4.5,1166214556
20858,8577,3.0,1166213011
20858,8622,5.0,1166213394
20858,8636,4.5,1166214553
20858,8784,2.5,1166214983
20858,8798,2.5,1166215027
20858,30793,2.5,1166215022
20858,32587,4.0,1166213261
20858,33493,4.0,1166213066
20858,33794,2.5,1166215052
20858,34162,3.0,1166213582
20858,40819,4.5,1166214540
20858,41569,4.0,1166213428
20858,44191,4.0,1166212900
20858,45499,2.0,1166214250
20858,45722,4.0,1166213474
20981,59,1.0,902505961
20981,154,1.0,902505961
20981,1013,5.0,902505563
20981,1504,1.0,902505961
20981,1545,1.0,902505961
20981,1546,1.0,902505961
20981,1835,3.0,900867751
20981,1836,2.0,900867751
20981,1840,1.0,900867751
20981,1852,3.0,902505961
20981,1861,1.0,900867332
20981,1865,1.0,900867751
20981,1870,3.0,902214607
20981,1871,1.0,900867332
20981,1873,5.0,900867751
20981,1878,4.0,902214607
20981,1879,1.0,900867332
20981,1882,1.0,902214266
20981,1885,1.0,900867751
20981,1886,1.0,902214607
20981,1887,2.0,902214607
20981,1889,1.0,900867751
20981,1891,1.0,902214266
20981,1892,1.0,902214135
20981,1893,2.0,900867332
20981,1897,1.0,900867332
20981,1898,4.0,900867332
20981,1904,1.0,900867332
20981,1907,5.0,900867051
20981,1908,1.0,900867332
20981,1909,1.0,900867051
20981,1910,2.0,900867051
20981,1911,3.0,902214210
20981,1912,4.0,900867751
20981,1914,2.0,900867332
20981,1915,1.0,902214607
20981,1917,1.0,902214135
20981,1918,1.0,902214135
20981,1919,5.0,902214186
20981,1921,4.0,900867051
20981,1923,2.0,900867051
20981,1952,3.0,902506065
20981,2006,3.0,900867751
20981,2007,4.0,900867751
20981,2008,2.0,902505961
20981,2025,1.0,900867051
20981,2026,1.0,900867051
20981,2027,1.0,902214266
20981,2028,4.0,900867051
20981,2029,1.0,902214607
20981,2030,1.0,900867051
20981,2059,5.0,902214266
20981,2061,2.0,902214607
20981,2062,4.0,902214607
20981,2079,5.0,902505961
20981,2125,5.0,902506065
20981,2126,1.0,902214135
20981,2127,3.0,902214607
20981,2128,3.0,902214607
21387,111,5.0,1487776495
21387,296,3.0,1487776287
21387,750,2.5,1487776461
21387,903,4.0,1487776536
21387,904,4.0,1487776422
21387,912,2.0,1487776472
21387,919,4.0,1487776554
21387,922,5.0,1487776533
21387,926,3.5,1487776551
21387,928,5.0,1487776210
21387,943,5.0,1487776197
21387,951,1.5,1487776543
21387,971,1.0,1487776574
21387,1076,4.5,1487776242
21387,1193,4.0,1487776278
21387,1197,5.0,1487776517
21387,1207,4.0,1487776513
21387,1213,4.0,1487776277
21387,1219,4.5,1487776510
21387,1247,3.5,1487776546
21387,1258,4.5,1487776505
21387,1288,4.5,1487776572
21387,2019,3.5,1487776502
21387,3307,5.0,1487776262
21387,3629,4.0,1487776584
21387,5291,3.5,1487776548
21387,5618,5.0,1487776254
21387,6874,5.0,1487776529
21387,7991,5.0,1487776218
21387,112556,3.5,1487776635
21387,161468,5.0,1487776407
21396,1,3.5,1285011672
21396,14,3.5,1285011149
21396,32,4.0,1285011702
21396,110,3.5,1285011656
21396,150,4.5,1285011663
21396,193,3.0,1285011108
21396,260,4.0,1285011648
21396,296,4.5,1285011624
21396,318,5.0,1285011644
21396,327,2.0,1285011130
21396,356,5.0,1285011627
21396,380,4.0,1285011699
21396,457,4.5,1285011659
21396,480,4.0,1285011640
21396,527,5.0,1285011695
21396,589,4.0,1285011669
21396,590,5.0,1285011683
21396,592,4.0,1285011666
21396,593,5.0,1285011633
21396,608,5.0,1285011720
21396,780,5.0,1285011675
21396,1093,3.5,1285011115
21396,1196,4.0,1285011727
21396,1210,4.0,1285011679
21396,1378,3.5,1285011155
21396,1586,3.5,1285011161
21396,1957,3.5,1285011152
21396,2427,3.5,1285011062
21396,2571,4.0,1285011708
21396,2707,4.0,1285011126
21396,2724,2.5,1285011055
21396,2871,3.5,1285011040
21396,2944,4.0,1285011168
21396,3386,3.5,1285011134
21396,4361,3.5,1285011099
21396,4643,4.0,1285011104
21419,19,2.0,839160863
21419,34,5.0,839160842
21419,122,4.0,839161407
21419,150,5.0,839160703
21419,160,4.0,839160907
21419,165,3.0,839160733
21419,173,3.0,839160936
21419,196,3.0,839161158
21419,208,3.0,839160801
21419,231,3.0,839160765
21419,236,3.0,839161368
21419,253,5.0,839160801
21419,256,3.0,839161091
21419,261,3.0,839161091
21419,276,3.0,839161354
21419,296,3.0,839160703
21419,317,3.0,839160888
21419,333,3.0,839161261
21419,337,4.0,839161158
21419,339,3.0,839160801
21419,344,3.0,839160733
21419,349,4.0,839160733
21419,350,4.0,839160986
21419,351,3.0,839161319
21419,356,4.0,839160826
21419,361,4.0,839161339
21419,364,4.0,839160842
21419,367,3.0,839160863
21419,377,4.0,839160888
21419,380,4.0,839160703
21419,410,3.0,839160826
21419,420,4.0,839160888
21419,432,4.0,839160936
21419,434,4.0,839160783
21419,435,3.0,839160907
21419,440,3.0,839160936
21419,442,4.0,839161037
21419,457,4.0,839160783
21419,480,5.0,839160826
21419,500,4.0,839160907
21419,508,3.0,839161261
21419,539,3.0,839160955
21419,543,4.0,839161368
21419,551,3.0,839161232
21419,553,3.0,839160986
21419,586,3.0,839160955
21419,587,4.0,839160936
21419,588,3.0,839160733
21419,589,5.0,839160863
21419,590,5.0,839160702
21419,592,3.0,839160702
21419,593,5.0,839160765
21419,597,3.0,839160955
21483,260,4.0,1415336746
21483,296,4.5,1415336120
21483,356,4.0,1397170479
21483,608,3.5,1415336216
21483,919,3.0,1415336727
21483,1136,4.5,1397170486
21483,1196,4.5,1415336769
21483,1198,4.5,1397170228
21483,1214,4.0,1415336732
21483,1270,5.0,1415337275
21483,1291,4.0,1397170484
21483,1682,5.0,1415336872
21483,1777,4.0,1397169130
21483,2003,3.0,1397169152
21483,2048,2.5,1397169544
21483,2571,4.0,1415336213
21483,2791,5.0,1415337417
21483,2804,3.5,1415336362
21483,3087,3.5,1397169257
21483,3793,3.0,1415336583
21483,4214,3.5,1397169333
21483,4886,4.5,1415336592
21483,5349,3.0,1415336598
21483,5418,4.0,1415336599
21483,5952,3.5,1415336366
21483,5989,4.5,1397170470
21483,6338,3.5,1397169668
21483,6377,4.0,1397170474
21483,7147,3.0,1415337403
21483,7153,4.5,1415336280
21483,8917,4.0,1397169292
21483,8961,4.5,1415336834
21483,30749,3.5,1415336210
21483,33794,4.0,1415336619
21483,34321,3.0,1397169881
21483,40339,2.5,1397169673
21483,41569,2.5,1415337247
21483,54286,4.5,1415336758
21483,54768,1.5,1397170172
21483,56367,4.0,1397170666
21483,58559,4.5,1397170215
21483,59258,3.5,1397169803
21483,60069,4.0,1415336665
21483,60487,4.0,1397169765
21483,66934,5.0,1415336762
21483,68954,5.0,1415336406
21483,72998,3.0,1415336842
21483,81845,4.0,1415336325
21483,85401,2.0,1415336462
21483,85510,2.5,1397169758
21483,91529,4.0,1415336378
21483,96079,4.0,1415336790
21483,97304,4.5,1415336331
21483,99114,4.5,1415336218
21483,102123,4.5,1397169898
21483,103228,3.0,1415337213
21483,104841,4.5,1397169614
21483,106782,3.5,1415336668
21483,108932,4.5,1415336707
21483,109673,3.0,1397170346
21483,110102,4.0,1415336780
21483,111759,4.5,1415337111
21483,112623,4.5,1415337132
21483,112852,4.5,1415336626
21606,1,4.0,1472363162
21606,356,3.0,1472029410
21606,364,5.0,1472464389
21606,594,2.0,1472033572
21606,595,5.0,1472029619
21606,783,2.0,1472032044
21606,1022,5.0,1472032001
21606,1035,5.0,1472029604
21606,1148,2.0,1472029538
21606,1405,1.0,1472033654
21606,1688,5.0,1472363043
21606,1907,4.5,1472469157
21606,2059,4.0,1472033176
21606,2080,5.0,1472031965
21606,2081,5.0,1472031997
21606,2096,2.0,1472032102
21606,2273,2.0,1472032766
21606,2294,1.0,1472032711
21606,2355,2.0,1472032484
21606,2384,1.5,1472033421
21606,2485,4.0,1472043168
21606,2617,1.0,1472032693
21606,2687,5.0,1472033014
21606,2706,2.0,1472032454
21606,3000,4.5,1472363015
21606,3034,2.0,1472033523
21606,3114,5.0,1472032477
21606,3157,2.5,1472033037
21606,3615,1.0,1472033522
21606,3751,1.0,1472032673
21606,3882,4.0,1472032995
21606,3977,3.5,1472032651
21606,3988,1.0,1472032935
21606,4016,5.0,1472032876
21606,4025,5.0,1472032726
21606,4306,4.5,1472032131
21606,4366,4.0,1472033214
21606,4367,2.0,1472032824
21606,4368,1.0,1472033897
21606,4447,3.0,1472032797
21606,4643,1.0,1472032780
21606,4700,5.0,1472033171
21606,4886,4.0,1472029509
21606,4896,5.0,1472032501
21606,5618,4.5,1472029894
21606,6377,4.5,1472044010
21606,6889,5.0,1472033549
21606,7451,3.0,1472363152
21606,8360,4.0,1472032213
21606,8368,4.5,1472042342
21606,8961,4.0,1472029534
21606,31658,4.5,1472043217
21606,34150,1.0,1472033836
21606,44193,3.5,1472033360
21606,45720,4.0,1472363154
21606,47382,2.0,1472031795
21606,50872,4.0,1472363161
21606,52973,1.5,1472029700
21606,53121,2.0,1472032200
21606,53460,1.0,1472033694
21606,53464,1.0,1472033865
21606,58107,4.0,1472031812
21606,58559,4.0,1472032037
21606,60397,4.0,1472031903
21606,64957,4.0,1472029670
21606,73017,2.5,1472029756
21606,76093,5.0,1472029118
21606,78499,3.5,1472042324
21606,78637,1.0,1472032185
21606,81847,3.5,1472363062
21606,84637,1.5,1472033748
21606,98491,5.0,1472363068
21606,103042,4.0,1472030701
21606,111759,3.0,1472032077
21606,112852,4.0,1472029842
21606,113103,2.0,1472031834
21606,113348,1.0,1472033795
21606,115617,3.0,1472029255
21606,119145,5.0,1472029793
21606,122904,4.0,1472030563
21606,134853,4.0,1472042335
21606,136864,3.0,1472031639
21606,152081,5.0,1472030025
21606,157296,3.5,1472033665
21633,7,2.0,1140491442
21633,50,4.0,1140491724
21633,168,3.0,1140491586
21633,186,2.5,1140491605
21633,317,2.0,1140491355
21633,318,3.0,1140491713
21633,432,0.5,1140491466
21633,494,2.0,1140491416
21633,497,2.5,1140491435
21633,500,0.5,1140491864
21633,527,2.5,1140491722
21633,552,2.5,1140491608
21633,597,3.0,1140491851
21633,832,3.5,1140491484
21633,920,3.5,1140491429
21633,1101,3.5,1140491879
21633,1358,0.5,1140491530
21633,1380,3.0,1140491499
21633,1407,0.5,1140491449
21633,1485,2.0,1140491476
21633,1552,2.5,1140491834
21633,1608,2.5,1140491749
21633,1721,4.0,1140491819
21633,1917,2.0,1140491733
21633,2006,3.0,1140491884
21633,2353,3.0,1140491569
21633,2424,3.5,1140491765
21633,2724,3.0,1140491828
21633,2791,0.5,1140491403
21633,2797,0.5,1140491381
21633,3247,0.5,1140491774
21633,3623,2.5,1140491844
21633,4018,2.0,1140491787
21633,5308,0.5,1140491743
21633,6005,2.0,1140491755
21633,6879,3.5,1140491705
21633,8361,4.0,1140491871
21633,8529,2.0,1140491697
21657,50,5.0,1018414816
21657,93,4.0,1018415263
21657,185,4.0,1018415176
21657,376,4.0,1018414529
21657,546,1.0,1018414568
21657,780,5.0,1018415007
21657,782,4.0,1018414568
21657,840,4.0,1018415176
21657,1127,5.0,1018414898
21657,1213,3.0,1018414496
21657,1265,4.0,1018414855
21657,1270,5.0,1018414529
21657,1620,4.0,1018414496
21657,1639,5.0,1018414855
21657,1707,3.0,1018414496
21657,1961,5.0,1018414583
21657,1974,3.0,1018414547
21657,2762,5.0,1018414816
21657,3298,3.0,1018415886
21657,3527,3.0,1018414880
21657,3556,3.0,1018415886
21657,3578,5.0,1018415790
21657,3793,4.0,1018415833
21657,3852,5.0,1018415756
21657,3863,4.0,1018415833
21657,3897,5.0,1018415607
21657,3916,5.0,1018415776
21657,3948,5.0,1018415861
21657,3949,5.0,1018415833
21657,3986,4.0,1018415120
21657,3994,4.0,1018415833
21657,3996,5.0,1018415624
21657,4011,5.0,1018415706
21657,4022,5.0,1018414964
21657,4034,5.0,1018415680
21657,4085,4.0,1018414898
21657,4132,4.0,1018415243
21657,4169,2.0,1018415706
21657,4223,5.0,1018415861
21657,4226,5.0,1018415588
21657,4239,5.0,1018415833
21657,4299,4.0,1018415901
21657,4306,5.0,1018415724
21657,4369,5.0,1018415023
21657,4448,5.0,1018415776
21657,4452,5.0,1018415886
21657,4638,3.0,1018414547
21657,4677,5.0,1018415176
21657,4718,5.0,1018414983
21657,4719,2.0,1018415886
21657,4728,4.0,1018415071
21657,4732,3.0,1018415303
21657,4734,5.0,1018414855
21657,4758,5.0,1018415283
21657,4816,3.0,1018415007
21657,4876,4.0,1018415706
21657,4896,5.0,1018415680
21657,4963,5.0,1018415724
21657,4975,5.0,1018415724
21657,4993,5.0,1018415588
21657,4995,5.0,1018415624
21657,5025,2.0,1018414662
21657,5053,4.0,1018415283
21657,5065,5.0,1018414751
21657,5102,4.0,1018415190
21657,5103,4.0,1018414941
21657,5171,4.0,1018414751
21657,5254,5.0,1018415474
21657,5283,5.0,1018414772
21657,5292,4.0,1018414816
21657,5298,5.0,1018415401
21657,5303,4.0,1018415156
21657,5308,4.0,1018415087
21657,5309,3.0,1018415263
21795,1,4.5,1451050712
21795,47,4.0,1451050768
21795,50,4.0,1451050200
21795,110,4.0,1451049873
21795,150,4.0,1451051600
21795,293,4.0,1451049353
21795,318,4.0,1451049232
21795,356,4.0,1451049286
21795,364,4.5,1451050750
21795,457,3.5,1451051609
21795,508,4.0,1451049800
21795,515,3.5,1451049727
21795,527,4.0,1451049234
21795,593,4.0,1451052691
21795,858,4.5,1451052656
21795,1036,3.5,1451052645
21795,1221,4.5,1451052260
21795,1246,4.0,1451051902
21795,1265,2.0,1451068156
21795,1641,4.0,1451052820
21795,1680,3.5,1451052976
21795,1682,3.0,1451052788
21795,1704,4.5,1451049294
21795,1961,4.0,1451051964
21795,2028,4.0,1451049256
21795,2424,3.5,1451053022
21795,2571,3.5,1451049255
21795,2762,4.0,1451049277
21795,2858,3.5,1451052601
21795,2959,4.0,1451052695
21795,3006,3.5,1451052677
21795,3105,4.0,1451051947
21795,3114,4.5,1451052671
21795,3147,4.0,1451051962
21795,3252,4.0,1451051921
21795,3285,4.5,1451051141
21795,3360,4.0,1451051986
21795,3578,4.0,1451049304
21795,3793,3.0,1451050853
21795,3949,4.0,1451052838
21795,3967,4.0,1451051012
21795,4008,3.5,1451052714
21795,4018,3.0,1451050982
21795,4019,4.0,1451051920
21795,4022,4.5,1451050868
21795,4027,3.5,1451050870
21795,4226,4.0,1451050850
21795,4306,4.0,1451050847
21795,4643,3.5,1451050990
21795,4776,4.0,1451051004
21795,4886,4.0,1451050860
21795,4993,3.0,1451049281
21795,4995,4.5,1451050864
21795,5010,4.0,1451050954
21795,5377,3.5,1451050974
21795,5418,4.0,1451050875
21795,5445,3.5,1451050880
21795,5630,4.0,1451051112
21795,5669,4.0,1451050942
21795,5952,3.0,1451049288
21795,5989,4.0,1451050906
21795,6377,4.0,1451050777
21795,6539,3.0,1451050856
21795,6942,3.5,1451050978
21795,7153,3.0,1451049267
21795,7254,4.0,1451050958
21795,7438,3.0,1451050888
21795,8368,3.0,1451052651
21795,8529,3.5,1451051086
21795,8665,4.0,1451050921
21795,8961,4.0,1451050877
21795,30707,4.5,1451049559
21795,30749,4.0,1451049405
21795,31410,3.5,1451049424
21795,31685,4.0,1451051186
21795,33166,4.5,1451050681
21795,33794,4.0,1451050873
21795,36529,4.0,1451051052
21795,37741,4.0,1451051282
21795,39183,3.5,1451051092
21795,40819,4.0,1451049902
21795,41997,3.5,1451049853
21795,48516,4.0,1451049370
21795,48738,4.0,1451049712
21795,48780,3.5,1451051859
21795,49272,3.5,1451050926
21795,49530,3.5,1451050758
21795,50872,4.0,1451049760
21795,51662,4.0,1451052825
21795,54259,4.0,1451049810
21795,54286,3.5,1451049529
21795,55247,3.5,1451050805
21795,56607,3.5,1451050106
21795,58559,4.0,1451050857
21795,59369,3.0,1451051064
21795,60950,3.5,1451052923
21795,63082,4.0,1451050716
21795,63876,4.0,1451049866
21795,64839,4.0,1451049780
21795,68099,4.0,1451049849
21795,68358,3.5,1451050970
21795,68954,4.5,1451050670
21795,69481,3.5,1451050158
21795,69844,3.0,1451052792
21795,70286,3.5,1451049790
21795,71264,3.0,1451052982
21795,76251,4.0,1451051081
21795,78499,4.5,1451050212
21795,79132,4.5,1451049292
21795,81591,4.0,1451050207
21795,81834,3.0,1451052609
21795,81845,4.0,1451049368
21795,88744,3.5,1451051276
21795,91500,3.0,1451051108
21795,91529,4.0,1451049408
21795,92259,4.0,1451049236
21795,96829,4.0,1451053241
21795,97921,2.5,1451049951
21795,97938,3.0,1451049684
21795,98961,3.5,1451052873
21795,99114,3.0,1451052605
21795,102194,3.5,1451052890
21795,102445,3.5,1451049923
21795,104374,4.0,1451049532
21795,104841,4.0,1451051213
21795,104913,4.0,1451049662
21795,104944,3.0,1451051874
21795,105504,4.0,1451050822
21795,105844,4.0,1451049707
21795,106100,3.5,1451052647
21795,106438,4.0,1451050081
21795,106782,3.5,1451052617
21795,108932,3.0,1451052870
21795,109374,3.0,1451051192
21795,109487,4.0,1451049361
21795,111622,3.5,1451053143
21795,111778,4.0,1451050181
21795,111921,4.0,1451052911
21795,112290,3.0,1451049984
21795,112552,2.0,1451049989
21795,112556,3.0,1451049412
21795,114662,3.5,1451053003
21795,116797,4.0,1451049301
21795,117176,4.0,1451052009
21795,118700,4.0,1451053101
21795,131796,3.5,1451052193
21795,134853,4.0,1451049378
21795,142448,4.0,1451052201
21944,46,3.0,847815283
21944,48,4.0,847814902
21944,57,3.0,847815353
21944,105,3.0,847814854
21944,161,4.0,847814562
21944,186,3.0,847814731
21944,207,3.0,847815069
21944,225,4.0,847814647
21944,317,4.0,847814661
21944,339,4.0,847814574
21944,350,5.0,847814661
21944,356,5.0,847814539
21944,364,4.0,847814592
21944,454,4.0,847814574
21944,455,4.0,847814989
21944,474,5.0,847814689
21944,500,5.0,847814592
21944,509,2.0,847814689
21944,531,3.0,847815124
21944,539,5.0,847814615
21944,587,4.0,847814605
21944,590,3.0,847814516
21944,592,3.0,847814516
21944,594,4.0,847814902
21944,595,4.0,847814539
21944,596,4.0,847815004
21944,597,3.0,847814605
21944,616,3.0,847815004
21944,805,4.0,847815337
21944,1073,3.0,847815379
21944,1082,3.0,847815798
22162,34,1.5,1071346169
22162,58,4.0,1071345274
22162,158,3.0,1071346368
22162,236,2.5,1071345313
22162,364,5.0,1071346193
22162,376,3.0,1071345430
22162,435,1.5,1071345218
22162,524,3.0,1071346277
22162,539,3.0,1071346267
22162,608,4.5,1071346132
22162,673,2.0,1071346354
22162,750,4.5,1071345236
22162,920,3.5,1071345244
22162,1136,4.0,1071346123
22162,1198,4.0,1071346150
22162,1206,5.0,1071345209
22162,1247,4.5,1071345267
22162,1258,3.5,1071345324
22162,1291,4.0,1071346157
22162,1391,1.0,1071345270
22162,1517,3.0,1071345293
22162,1947,3.5,1071346186
22162,2115,3.5,1071346220
22162,2174,3.5,1071345289
22162,2291,4.0,1071345307
22162,2355,4.0,1071345201
22162,2423,4.5,1071346240
22162,2683,2.5,1071345188
22162,2804,4.5,1071346141
22162,2959,5.0,1071345264
22162,6296,4.0,1071346173
22162,6297,3.5,1071346201
22162,6322,2.5,1071346256
22162,6365,4.0,1071346283
22162,6367,4.0,1071346335
22162,6378,4.0,1071346231
22162,6484,2.5,1071346374
22162,6502,4.0,1071346138
22162,6874,4.0,1071345931
22162,6936,4.0,1071345939
22169,16,3.0,1477781468
22169,39,5.0,1468781554
22169,47,4.0,1477780833
22169,50,3.0,1468781150
22169,111,5.0,1468781386
22169,247,5.0,1477782191
22169,296,5.0,1477780813
22169,318,5.0,1468781140
22169,337,5.0,1477782292
22169,356,3.0,1477780816
22169,428,5.0,1468781441
22169,527,5.0,1517665827
22169,593,5.0,1468781273
22169,608,3.5,1477780831
22169,648,4.0,1492372025
22169,750,5.0,1477780902
22169,858,5.0,1559223265
22169,903,5.0,1468781752
22169,904,5.0,1477781115
22169,908,4.0,1516457142
22169,912,5.0,1477781596
22169,922,5.0,1468782087
22169,923,5.0,1477780990
22169,924,5.0,1468781608
22169,926,5.0,1477781247
22169,930,4.5,1492372170
22169,1046,5.0,1477782298
22169,1178,4.5,1468781613
22169,1193,5.0,1468781484
22169,1199,3.0,1468781392
22169,1201,5.0,1468781919
22169,1203,4.0,1477782969
22169,1206,5.0,1468781610
22169,1209,5.0,1468781916
22169,1219,5.0,1477780974
22169,1221,4.0,1468781380
22169,1222,5.0,1468781485
22169,1227,5.0,1468781409
22169,1228,5.0,1468781638
22169,1246,5.0,1468781343
22169,1252,5.0,1477781128
22169,1258,5.0,1468781609
22169,1259,5.0,1468781291
22169,1263,5.0,1468781389
22169,1270,3.0,1477780829
22169,1345,5.0,1477781227
22169,1407,3.0,1468781499
22169,1464,4.0,1477781387
22169,1625,3.0,1468781508
22169,1653,4.5,1468781573
22169,1673,4.5,1477781938
22169,1729,5.0,1468781399
22169,1732,4.0,1477780296
22169,1968,4.0,1477780913
22169,2010,3.5,1477781082
22169,2076,5.0,1477781399
22169,2176,5.0,1477781175
22169,2291,4.5,1492372078
22169,2395,4.0,1468781584
22169,2571,3.5,1477780269
22169,2706,4.0,1477780288
22169,2712,5.0,1468781520
22169,2728,4.0,1468781616
22169,2729,5.0,1468781621
22169,2730,4.0,1468781622
22169,2858,5.0,1477780258
22169,2918,3.0,1468781340
22169,2959,3.0,1477780272
22169,3262,5.0,1477781384
22169,3307,5.0,1477781737
22169,3556,5.0,1477781824
22169,3681,4.0,1468781921
22169,3730,3.5,1551009898
22169,4034,5.0,1477780352
22169,4226,3.5,1477780858
22169,4848,5.0,1468781737
22169,4878,5.0,1468781700
22169,4896,3.5,1477780980
22169,5349,3.5,1492372061
22169,5971,5.0,1477781212
22169,5989,5.0,1477780970
22169,6436,5.0,1468781452
22169,6711,5.0,1477780150
22169,6870,4.5,1477781748
22169,6874,3.5,1468781659
22169,7361,5.0,1477780885
22169,7438,5.0,1468781668
22169,7894,4.0,1468781927
22169,8961,4.0,1492372058
22169,33171,4.0,1477782090
22169,36276,4.0,1477781336
22169,39183,5.0,1468781184
22169,48516,5.0,1516457109
22169,49272,5.0,1468781599
22169,52952,4.5,1477782003
22169,53519,3.0,1468781673
22169,56782,5.0,1477781921
22169,58559,4.0,1468781281
22169,59995,4.0,1477782199
22169,64614,4.0,1477781814
22169,64957,3.0,1468781180
22169,68157,3.5,1468781663
22169,74458,4.0,1477781016
22169,79132,4.0,1477780877
22169,80586,5.0,1477780240
22169,81591,4.0,1477782208
22169,87234,4.0,1477782033
22169,88125,3.5,1477781832
22169,96821,3.0,1477781613
22169,99114,3.5,1468781666
22169,103539,3.0,1477782031
22169,104879,3.0,1468781698
22169,106100,3.5,1477782147
22169,106782,5.0,1468781642
22169,106916,2.0,1468781403
22169,109487,3.0,1516457113
22169,112290,4.0,1477782035
22169,112552,5.0,1477782503
22169,112556,4.0,1477781088
22169,162414,3.0,1492371987
22169,168492,5.0,1521706919
22317,3,2.0,850678347
22317,14,4.0,850677632
22317,17,4.0,850678316
22317,25,4.0,850677543
22317,30,3.0,850677927
22317,36,4.0,850677593
22317,47,3.0,852408014
22317,58,5.0,850677632
22317,63,2.0,850677867
22317,83,4.0,850678068
22317,153,3.0,852408232
22317,162,3.0,850678772
22317,194,4.0,850678839
22317,246,4.0,850678772
22317,260,4.0,850678984
22317,265,5.0,850678772
22317,272,3.0,853334029
22317,290,3.0,853332813
22317,296,5.0,850678772
22317,302,3.0,853332732
22317,306,5.0,850678939
22317,307,4.0,850679014
22317,308,4.0,850678939
22317,319,2.0,852407967
22317,329,3.0,853334003
22317,356,3.0,850678772
22317,364,3.0,850678839
22317,372,3.0,853333773
22317,412,3.0,853333773
22317,457,4.0,850678889
22317,468,3.0,853332888
22317,475,3.0,853334029
22317,493,4.0,850679075
22317,497,4.0,850678940
22317,508,4.0,850679324
22317,509,4.0,850679014
22317,514,3.0,853333806
22317,515,4.0,850678939
22317,527,5.0,850678772
22317,534,3.0,853332843
22317,539,3.0,853333757
22317,573,4.0,853792862
22317,594,2.0,850678772
22317,608,5.0,850677593
22317,648,3.0,850677543
22317,708,3.0,850677632
22317,750,4.0,852412631
22317,778,4.0,850677679
22317,788,3.0,850677679
22317,829,1.0,850678068
22317,912,3.0,852408042
22317,1028,4.0,850678984
22317,1073,5.0,850677632
22317,1079,3.0,850679422
22317,1080,4.0,853792229
22317,1136,3.0,852412631
22317,1150,4.0,850679151
22317,1172,4.0,852412631
22317,1173,3.0,853332813
22317,1175,3.0,853332774
22317,1176,4.0,852412346
22317,1177,3.0,853332775
22317,1184,4.0,852412691
22317,1185,3.0,853332732
22317,1193,4.0,852408200
22317,1197,3.0,853792208
22317,1203,3.0,852413015
22317,1206,3.0,853332698
22317,1211,4.0,852412431
